daily_date,share_code,year_high_gh,year_low_gh,previous_closing_price_vwap_gh,opening_price_gh,last_transaction_price_gh,closing_price_vwap_gh,price_change_gh,closing_bid_price_gh,closing_offer_price_gh,total_shares_traded,total_value_traded_gh
2025-05-15,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,250,462.5
2025-05-15,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-05-15,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-05-15,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2025-05-15,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0.05,0,0
2025-05-15,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-05-14,ACCESS,9.2,5.2,9.2,9.2,9.2,9.2,0,9.2,0,0,0
2025-05-14,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2025-05-14,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-14,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-05-14,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-05-14,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,3.85,250,462.5
2025-05-14,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-14,CAL,0.8,0.35,0.64,0.64,0.64,0.64,0,0,0.64,250,462.5
2025-05-14,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0,0.09,0,0,0
2025-05-14,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-05-14,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2025-05-14,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,0,0
2025-05-14,EGH,7.5,6.25,7.38,7.38,7.5,7.5,0,7.4,0,250,462.5
2025-05-14,EGL,2.7,1.98,2.7,2.7,2.7,2.7,0,2.7,0,0,0
2025-05-14,ETI,0.9,0.31,0.9,0.9,0.9,0.9,0,0,0.9,250,462.5
2025-05-14,FML,3.8,3.7,3.8,3.8,3.8,3.8,0,3.8,0,0,0
2025-05-14,GCB,7.6,6.37,7.6,7.6,7.6,7.6,0,7.65,0,70,462.5
2025-05-14,GGBL,5.8,5.5,5.8,5.8,5.8,5.8,0,5.8,3.85,0,0
2025-05-14,GOIL,1.77,1.52,1.77,1.77,1.77,1.77,0,1.77,0,1,1.77
2025-05-14,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,0,0,0
2025-05-14,MTNGH,3.46,2.5,3.32,3.32,3.55,3.46,0,3.3,3.55,250,462.5
2025-05-14,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-05-14,RBGH,0.6599999999999999,0.6,0.66,0.66,0.66,0.66,0,0.67,0,0,0
2025-05-14,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-14,SIC,0.77,0.27,0.77,0.77,0.77,0.77,0,0.77,0,0,0
2025-05-14,SOGEGH,1.76,1.5,1.76,1.76,1.76,1.76,0,1.77,0,0,0
2025-05-14,TBL,0.91,0.83,0.91,0.91,0.91,0.91,0,1,0,0,0
2025-05-14,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2025-05-14,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,20,238.4
2025-05-14,UNIL,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2025-05-14,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0,0,0
2025-05-14,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0.29,0,0,0
2025-05-14,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2025-05-14,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2025-05-14,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-05-14,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-05-14,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2025-05-14,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0.05,0,0
2025-05-14,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-05-13,ACCESS,9.2,5.2,9.2,9.2,9.2,9.2,0,9.2,0,0,0
2025-05-13,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,1,5.06
2025-05-13,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-13,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-05-13,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-05-13,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,3.85,250,462.5
2025-05-13,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,53,462.5
2025-05-13,CAL,0.8,0.35,0.64,0.64,0.64,0.64,0,0,0.64,250,462.5
2025-05-13,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0,0.09,0,0,0
2025-05-13,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-05-13,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2025-05-13,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,0,0
2025-05-13,EGH,7.38,6.25,7.38,7.38,7.38,7.38,0,7.4,0,110,462.5
2025-05-13,EGL,2.7,1.98,2.7,2.7,2.7,2.7,0,2.7,0,0,0
2025-05-13,ETI,0.9,0.31,0.9,0.9,0.9,0.9,0,0,0.9,250,462.5
2025-05-13,FML,3.8,3.7,3.8,3.8,3.8,3.8,0,3.8,0,2,7.6
2025-05-13,GCB,7.6,6.37,7.6,7.6,7.6,7.6,0,7.65,0,26,198.9
2025-05-13,GGBL,5.8,5.5,5.8,5.8,5.8,5.8,0,5.8,3.85,4,23.2
2025-05-13,GOIL,1.77,1.52,1.77,1.77,1.77,1.77,0,1.77,0,3,5.31
2025-05-13,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,0,0,0
2025-05-13,MTNGH,3.32,2.5,3.3,3.3,3.31,3.32,0,3.3,3.55,250,462.5
2025-05-13,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-05-13,RBGH,0.6599999999999999,0.6,0.66,0.66,0.66,0.66,0,0.67,0,0,0
2025-05-13,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-13,SIC,0.77,0.27,0.77,0.77,0.77,0.77,0,0.77,0,0,0
2025-05-13,SOGEGH,1.76,1.5,1.76,1.76,1.76,1.76,0,1.77,0,1,1.77
2025-05-13,TBL,0.91,0.83,0.91,0.91,0.91,0.91,0,1,0,0,0
2025-05-13,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-13,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,19,226.48000000000002
2025-05-13,UNIL,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,10,195.6
2025-05-13,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0,0,0
2025-05-13,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0.29,0,0,0
2025-05-13,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2025-05-13,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,2,462.5
2025-05-13,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-05-13,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-05-13,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,250,462.5
2025-05-13,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0.05,250,462.5
2025-05-13,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-05-12,ACCESS,9.2,5.2,9.2,9.2,9.2,9.2,0,9.2,0,0,0
2025-05-12,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2025-05-12,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-12,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-05-12,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-05-12,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,3.85,250,462.5
2025-05-12,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-12,CAL,0.8,0.35,0.65,0.65,0.64,0.64,0,0.64,0.65,250,462.5
2025-05-12,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0,0.09,0,0,0
2025-05-12,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-05-12,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2025-05-12,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,0,0
2025-05-12,EGH,7.38,6.25,6.71,6.71,7.38,7.38,0,7.38,0,250,462.5
2025-05-12,EGL,2.7,1.98,2.7,2.7,2.7,2.7,0,2.7,0,2,5.4
2025-05-12,ETI,0.9,0.31,0.9,0.9,0.9,0.9,0,0,0.9,250,462.5
2025-05-12,FML,3.8,3.7,3.8,3.8,3.8,3.8,0,3.8,0,100,380
2025-05-12,GCB,7.6,6.37,7.6,7.6,7.6,7.6,0,7.62,0,2,15.2
2025-05-12,GGBL,5.8,5.5,5.8,5.8,5.8,5.8,0,5.8,3.85,0,0
2025-05-12,GOIL,1.77,1.52,1.77,1.77,1.77,1.77,0,1.77,0,13,23.01
2025-05-12,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,0,5,26.9
2025-05-12,MTNGH,3.3,2.5,3.3,3.3,3.3,3.3,0,3.35,3.4,250,462.5
2025-05-12,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-05-12,RBGH,0.6599999999999999,0.6,0.66,0.66,0.66,0.66,0,0.67,0,5,3.3499999999999996
2025-05-12,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,3,78.63
2025-05-12,SIC,0.77,0.27,0.77,0.77,0.77,0.77,0,0.8,0,0,0
2025-05-12,SOGEGH,1.76,1.5,1.76,1.76,1.76,1.76,0,1.77,0,0,0
2025-05-12,TBL,0.91,0.83,0.91,0.91,0.91,0.91,0,1,0,0,0
2025-05-12,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-12,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,0,0
2025-05-12,UNIL,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-12,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0,0,0
2025-05-12,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0.29,0,0,0
2025-05-12,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2025-05-12,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,49,462.5
2025-05-12,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-05-12,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-05-12,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2025-05-12,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0.05,0,0
2025-05-12,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-05-09,ACCESS,9.2,5.2,9.2,9.2,9.2,9.2,0,9.2,0,0,0
2025-05-09,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,2,10.12
2025-05-09,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-09,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-05-09,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-05-09,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,3.85,250,462.5
2025-05-09,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-09,CAL,0.8,0.35,0.65,0.65,0.65,0.65,0,0,0.64,250,462.5
2025-05-09,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0,0.09,0,3,0.27
2025-05-09,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-05-09,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2025-05-09,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,250,462.5
2025-05-09,EGH,6.71,6.25,6.71,6.71,6.71,6.71,0,7.38,0,0,0
2025-05-09,EGL,2.7,1.98,2.66,2.66,2.7,2.7,0,2.7,0,250,462.5
2025-05-09,ETI,0.9,0.31,0.9,0.9,0.9,0.9,0,0,0.9,250,462.5
2025-05-09,FML,3.8,3.7,3.8,3.8,3.8,3.8,0,3.8,0,1,3.8
2025-05-09,GCB,7.6,6.37,7.6,7.6,7.6,7.6,0,7.6,0,40,304
2025-05-09,GGBL,5.8,5.5,5.8,5.8,5.8,5.8,0,5.8,3.85,250,462.5
2025-05-09,GOIL,1.77,1.52,1.77,1.77,1.77,1.77,0,1.77,0,250,462.5
2025-05-09,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,0,0,0
2025-05-09,MTNGH,3.3,2.5,3.3,3.3,3.3,3.3,0,3.31,3.35,250,462.5
2025-05-09,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-05-09,RBGH,0.6599999999999999,0.6,0.66,0.66,0.66,0.66,0,0.67,0,50,33.5
2025-05-09,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-09,SIC,0.77,0.27,0.77,0.77,0.77,0.77,0,0.8,0,0,0
2025-05-09,SOGEGH,1.76,1.5,1.76,1.76,1.76,1.76,0,1.77,0,0,0
2025-05-09,TBL,0.91,0.83,0.91,0.91,0.91,0.91,0,1,0,0,0
2025-05-09,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-09,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,250,462.5
2025-05-09,UNIL,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-09,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0,0,0,0
2025-05-09,CALPREF,0.29000000000000004,0.29,0.29,0.29,0.29,0.29,0,0.29,0,0,0
2025-05-09,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2025-05-09,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,0,250,462.5
2025-05-09,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-05-09,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-05-09,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2025-05-09,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0.05,0,0
2025-05-09,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-05-08,ACCESS,9.2,5.2,9.2,9.2,9.2,9.2,0,9.2,0,250,462.5
2025-05-08,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,3,15.18
2025-05-08,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-08,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-05-08,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-05-08,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,3.85,250,462.5
2025-05-08,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-05-08,CAL,0.8,0.35,0.65,0.65,0.65,0.65,0,0.64,0.65,250,462.5
2025-05-08,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0,0.09,0,0,0
2025-05-08,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-05-08,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,250,11.8
2025-05-08,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,70,26.6
